Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Yellows,3.0,,191583.737136888,Financial,320.305848960986,Yes,598.127501443858,No,Female,After_16:00,0.154038859996945,,73.0391596443951,0.164938471280038,6.1828644480556205,5.126,8874.0,,558.654483184128,7098.58398080684,69702.32057084481,,357756.507983472,23.635872803519,184.878637540215,82.17835156247021,102926.142727579,60.0,30-45,1.0,885.2494891746429,11.0,Foot_or_bicycle,Public_Sector,645.2954083290821,2.0,Yes
Yellows,8.0,937.957650001255,88724.22000524259,Social,312.652550000418,Yes,283.778974472218,Yes,Female,By_16:00,0.568060235818848,0.9649299108423292,966.290260432288,7.945625248830769,88.93603177275509,6.572,7428.0,56.751468381844504,357.817763054291,3553.42527083076,42887.7888657731,No,80530.5063525038,18.9160715544822,273.86831914067403,35.765562648885,98074.2695717645,70.0,30-45,0.0,555.590520183087,11.0,Car,Hightech,410.353271974005,0.0,Yes
Khakis,1.0,235.74674667931197,30816.3366359918,Environment,78.58224889310391,Yes,392.153916056939,Yes,Male,By_16:00,0.50800487678498,0.9419448524713521,367.256026947871,9.026353671215471,71.9654323067516,12.292,3708.0,55.81918023526671,408.847937127575,4739.23503482454,41425.4928554321,Yes,153784.693878793,20.2199885540911,434.41463404858297,18.3738199295476,6263.75208999083,90.0,Below_30,,451.766389634819,11.0,Foot_or_bicycle,Public_Sector,89.1757092286142,1.0,Yes
Blues,6.0,1192.71060231782,206285.520388304,Social,397.570200772605,No,518.865649355575,No,Male,After_16:00,0.43863540329039097,0.15652715554460903,743.9035419374701,8.25753696495667,3.42158060520887,6.484,7516.0,52.307188650593204,670.100246323273,6528.8569862023,73253.6304595415,No,269221.562081183,25.8862945653346,173.642074764413,77.88688058499251,158469.634743142,70.0,45_and_up,6.0,890.300584770739,10.0,Public_or_other,Services_or_Retail,470.64759628847196,0.0,Yes
Khakis,10.0,,15772.728627799399,Social,188.468716525975,No,83.6888419390578,Yes,Female,By_16:00,0.9007166733499621,0.0472753050271422,899.921499658376,6.81174055440351,5.78819930087775,8.043,7957.0,6.57638181000948,293.162305606529,1423.2130306036402,27760.571638452402,Maybe,7003.82226510059,17.1219831096322,596.992399015855,83.568706526421,35718.9258254742,70.0,45_and_up,2.0,334.929673956436,13.0,Foot_or_bicycle,Hightech,125.429429433309,1.0,Yes
Khakis,1.0,182.633335799459,,Social,60.87777859981979,No,963.439876604172,No,Male,After_16:00,0.76550060370937,0.21151922456920103,762.781493132934,6.327249482274059,36.4982503466308,12.593,3407.0,1.06006118003279,920.547257876024,11475.493281793799,112440.639238562,No,928216.395831062,30.3405217139723,785.4859594843331,,3776.9817058484996,70.0,30-45,2.0,1412.1926220577402,13.0,Public_or_other,Student_or_Unemployed,974.712204617798,0.0,No
Browns,3.0,472.037487458817,50260.349111010095,Social,157.345829152939,Yes,319.426001830385,Yes,Male,After_16:00,0.145351411774755,0.8795968126505609,451.557176420465,0.7758163404650991,82.2532995603979,1.786,8214.0,0.0420228810980916,364.600741195037,3923.4615006939202,43381.8240383481,Yes,102032.970645345,19.094521235030697,254.733898085438,26.8293093889952,24925.0557809788,70.0,45_and_up,3.0,551.029413163541,7.0,Public_or_other,Services_or_Retail,381.892291809938,0.0,Yes
Khakis,10.0,615.286507540154,196809.619782922,Financial,205.09550251338501,Yes,959.599880890014,No,Female,After_16:00,,0.48955543641932303,996.212321333587,2.28602588409558,10.983159998431802,10.705,5295.0,70.5553760984913,900.100839557126,11396.2004880144,110093.152881514,Yes,920831.931404129,30.001680612211103,755.49169404914,51.1059290263802,42279.2606537312,60.0,Below_30,3.0,1379.35265112114,11.0,Public_or_other,Services_or_Retail,946.6038148614571,0.0,No
Turquoises,,320.277032714502,9394.357766116691,Environment,106.759010904834,No,87.99592358991501,Yes,Male,By_16:00,0.0478688706643879,0.9114051121287049,338.380358880386,2.54544261144474,66.8350638821721,11.769,4231.0,11.391584388911701,16.5509787656537,913.061193430458,4074.3768967909295,Yes,7743.2825684421705,4.06828941517854,775.8266204869749,68.7953495653346,11514.245420283301,90.0,Below_30,3.0,50.96434052003801,12.0,Foot_or_bicycle,Industry_or_other,54.537734543916294,0.0,Yes
Purples,4.0,276.438027263828,,Education,92.1460090879427,Yes,440.98576884390997,Yes,Female,After_16:00,0.678366841282696,0.5876382095739251,88.9796575065702,4.7369235637597695,45.3846809687093,0.194000000000001,9806.0,80.46691135969009,511.892879274845,5433.64344698879,60195.632196611696,Yes,194468.44832285398,22.6250498181738,61.1544256252188,20.1491013402119,8593.03299992316,100.0,30-45,2.0,760.1813809334379,16.0,Car,Industry_or_other,510.758425403372,0.0,Yes
Khakis,5.0,163.562695746774,1901.51335946177,Education,54.520898582258,Yes,34.8767795268978,Yes,Female,After_16:00,0.620937919709831,0.153173957951367,633.686359040439,4.40028519602492,99.34148320462549,12.412,3588.0,97.39069845527409,357.018393813632,1062.8045828962402,31330.486775460497,Maybe,1216.38975016784,18.894930373347,633.341599209771,51.628814428113394,3037.04928079912,100.0,45_and_up,1.0,372.11097191566904,15.0,,Hightech,94.6134790614192,0.0,Yes
Purples,10.0,565.616735322806,,Social,188.538911774269,Yes,407.18700373120004,Yes,Male,After_16:00,0.593132252572104,0.918266039341688,121.681356104091,5.20900978008285,63.2915096357465,3.6010000000000004,6399.0,17.037199507467403,437.99895075242006,4947.867938816839,53542.2478610042,Yes,165801.256007592,20.928424468947,111.671513482762,90.63809611834591,35745.4601647998,,Below_30,1.0,686.660206862912,12.0,Car,Public_Sector,503.48490162522796,0.0,No
Purples,9.0,267.635273777034,38199.7905499705,Social,89.21175792567792,No,428.1923306768,Yes,Female,By_16:00,0.0119385095313191,0.24730548844672698,373.19411546923203,1.66869018925354,80.05538498982791,3.761,6239.0,89.48995082173501,392.31637090802,5066.55604858404,50010.4164834432,Maybe,183348.67205043,19.8069778337842,129.60336395931003,20.394024043344,8057.94951011543,70.0,30-45,0.0,642.552601434812,13.0,Car,Services_or_Retail,493.29726909982696,0.0,Yes
Browns,2.0,90.03295273333109,9923.723671889591,Financial,30.010984244443698,Yes,330.669717162872,Yes,Female,After_16:00,0.488108366727829,0.448766677174717,937.26636399515,8.72569967061281,28.844506829045702,6.757000000000001,3243.0,78.8883182918653,415.86186993147794,4138.42091149167,48896.5448512048,No,109342.461848573,20.3926915813357,199.925318275951,34.5872516045347,,60.0,30-45,1.0,624.868960413698,6.0,Foot_or_bicycle,Hightech,435.052611518162,0.0,No
Purples,8.0,378.72312940575796,58453.019763978096,Education,126.241043135253,Yes,463.027065622014,Yes,Female,After_16:00,0.28040094114840003,0.15730302291922302,573.356459848583,5.60922714415938,54.794875741936295,6.707000000000001,3293.0,63.8644009362906,371.67575158457703,5373.62215938929,49261.8807228171,Maybe,214394.063498533,19.2788939409028,133.717340845488,99.0356924245134,16073.042015011999,100.0,30-45,2.0,634.21002386825,12.0,Motorcycle_or_truck,Student_or_Unemployed,506.798281759858,0.0,No
Reds,6.0,683.919212192529,92324.80281297759,Other,227.973070730843,Yes,404.981178333915,Yes,Female,After_16:00,0.110708779655397,0.18519719620235298,270.94592223875196,7.6265172357671,35.053128702566,4.138,7862.0,83.86915165465331,502.823671426919,5055.45912619299,59701.832588857804,Maybe,164009.754804726,22.4237300961932,,50.0376701587811,52209.6940491807,50.0,Below_30,1.0,766.7624404443069,11.0,Public_or_other,Public_Sector,547.446036653377,1.0,Yes
Purples,9.0,185.809642845751,25671.078819125298,Environment,61.936547615250504,No,414.473841496525,Yes,Male,After_16:00,0.596550131216645,0.20682766148820497,728.277881396934,4.5002530864439905,43.9437203574926,0.8089999999999989,9191.0,50.7964312797412,353.15334611543096,4851.045107196111,45625.2162150726,Yes,171788.56528488698,18.7923746800512,177.42642731942502,7.775180763565,3908.07247811144,90.0,45_and_up,1.0,583.783074357827,13.0,Motorcycle_or_truck,Industry_or_other,448.99535740857397,1.0,Yes
Purples,,29.1275870962643,4501.5691196525295,Environment,9.70919569875476,Yes,463.63975547736396,Yes,Male,By_16:00,0.839670796878636,0.459552023792639,407.39921736531,6.4894116926007,94.810519204475,4.828,5172.0,43.823189451359205,443.427005886846,5523.251566547329,54893.524785645,Yes,214961.82285911,,67.26981290326779,84.2846177751198,113.977676815473,90.0,30-45,3.0,696.263247619422,12.0,Motorcycle_or_truck,Student_or_Unemployed,501.629933547049,2.0,Yes
Khakis,8.0,215.92544127445098,71788.3281270846,Healthcare,71.97514709148359,,997.404396212465,No,Female,By_16:00,0.5056982534006239,0.0994456633925438,428.586206631735,8.99411941180006,16.4893519831821,8.631,7369.0,84.17683944571759,708.173298859037,11390.3905598427,93258.1636985921,No,994815.529583952,26.6115256770264,645.183007910868,0.489561702124774,5262.39694593219,80.0,45_and_up,4.0,1164.23608368693,14.0,Motorcycle_or_truck,Hightech,854.2793501850971,3.0,No
Khakis,3.0,210.30016224325698,55902.22844521941,Environment,70.1000540810856,Yes,797.463413944826,No,Male,After_16:00,0.0526686359662563,0.966370078502223,368.54704748839106,2.9763638926670004,18.5298647731543,9.959,6041.0,48.7945387838408,725.335599272512,,94538.50757984,Maybe,635947.8965805371,26.932055236697302,622.333080279848,50.5554847884923,4994.11763625221,90.0,30-45,3.0,1231.56537206533,15.0,Foot_or_bicycle,Student_or_Unemployed,998.033982651174,0.0,No
Blues,9.0,1172.41061219769,78233.6040227566,Healthcare,390.80353739923106,Yes,200.186529895291,Yes,Male,By_16:00,0.194637238513678,0.07282903813757001,576.285524759442,9.61778000695631,50.406434177421,5.744,8256.0,21.4747153688222,369.680551579222,2741.22640211135,52660.9672764316,Yes,40074.6467515181,19.227078602305202,483.18054059372804,,153128.20838115198,80.0,Below_30,4.0,780.6301090167841,14.0,Car,Public_Sector,855.7979192119091,1.0,No
Greys,8.0,635.886256129312,101858.836365486,Military,211.962085376437,Yes,480.55215245022697,Yes,Female,By_16:00,0.0747702012304217,0.994483798742294,850.959868403152,7.12764248950407,16.2495593074709,3.944,8056.0,44.4544772617519,477.1924978769,5759.9065202560705,55738.315634676204,Yes,230930.37122454602,21.844736159471,96.36565197316841,82.23328618332741,45149.8877225046,30.0,Below_30,1.0,681.735620135761,8.0,Car,Services_or_Retail,408.41431360305603,1.0,Yes
Khakis,1.0,281.24030377256696,66439.6849874997,Social,,Yes,708.714406466023,No,Female,By_16:00,0.889700665604323,0.41089298669248797,83.0492416862398,7.43270810693502,89.7842589067295,6.4270000000000005,,84.2382257338613,632.879661978222,8352.90338861668,81370.6680062033,Yes,502276.10993248795,25.1570996336665,398.74974778287805,75.8514263667166,8892.20326415596,70.0,30-45,3.0,1046.8142263840302,11.0,Motorcycle_or_truck,Public_Sector,812.702179914048,0.0,Yes
Blues,4.0,1225.5476511751801,116913.159199371,Environment,408.51588372506205,Yes,286.189996171743,Yes,Female,By_16:00,0.341021918226033,0.340461204526946,363.671236205846,6.87320389319211,92.7486628759652,9.874,4126.0,17.909981333650602,518.5763572808361,3899.0526762790996,48720.107093919105,No,81904.7139087821,22.7722716758964,451.305648124058,65.34616062417629,167303.74313939302,90.0,Below_30,2.0,546.832690224983,11.0,Motorcycle_or_truck,Hightech,102.98993811011299,0.0,No
Whites,8.0,462.79659527099403,76055.1702199039,Financial,154.265531756998,No,493.01466992450105,Yes,Female,After_16:00,0.9521125853061679,0.9013706853147601,150.48822551034402,6.673761592246589,37.6052469713613,0.253,9747.0,5.00541953369975,442.177436371419,5814.501571987839,54610.9570116784,Yes,243063.46476076398,21.0280155119645,64.63304562695521,59.9984639557078,23962.1198200263,60.0,Below_30,0.0,683.250566536474,6.0,Car,Student_or_Unemployed,471.978813619494,0.0,Yes
Blues,1.0,1089.03365550086,261566.534645554,Social,363.011218500288,No,720.546697499231,No,Female,By_16:00,0.907734831795096,0.222475024173036,118.499624775723,6.52332907076925,1.39386563096195,5.919,8081.0,15.8646211028099,59.5638123340905,7324.5945996604905,22451.1478224304,Yes,519187.543277048,7.7177595410903095,558.6771695457991,49.021182185970204,132150.155975564,70.0,Below_30,2.0,243.852296029218,12.0,Car,Hightech,236.380390357226,1.0,No
Whites,9.0,321.658681640318,54815.7780558867,Environment,107.219560546773,Yes,511.24792693003195,No,Male,By_16:00,0.9730302856769409,0.894757700618356,676.8967492971569,0.601572194136679,83.8744042208418,6.03,3970.0,84.01823712047191,387.86426517240096,5888.207799645129,49687.0594231267,Maybe,261374.44279025603,19.6942698562907,130.939566545033,66.4368209429085,11613.2537243899,90.0,45_and_up,3.0,616.8700976856439,10.0,Foot_or_bicycle,Hightech,433.33493267496004,0.0,Yes
Khakis,2.0,132.878777614819,44156.052660068395,Healthcare,44.29292587160629,Yes,996.909817790439,No,Female,After_16:00,0.953558112494648,0.11807712703011901,700.529609806836,8.801814599428331,49.6821544133127,9.967,6033.0,79.45829201489691,995.023317751475,11959.1448134073,119506.44001069,No,993829.184806967,31.543990200218396,860.2941629458479,18.4356854762882,2016.15620813921,80.0,45_and_up,3.0,1494.27952619308,13.0,Foot_or_bicycle,Student_or_Unemployed,998.135116875424,2.0,Yes
Whites,8.0,230.50044713348498,41560.6177799863,Education,76.8334823778284,No,540.918054131819,No,Female,By_16:00,0.07870552199892701,0.203571110963821,232.358746696264,0.570916386786848,65.8331797923893,6.63,3370.0,64.4273809157312,411.723545738963,6232.6276327961095,52543.9318059846,No,292592.341285753,20.2909720254837,108.218008386862,1.3279281789436899,5990.217496681889,100.0,Below_30,2.0,650.9569362875229,10.0,Foot_or_bicycle,Industry_or_other,452.627879418548,0.0,No
Browns,9.0,433.10351623306,72543.02253749111,Social,144.367838744353,Yes,502.487418031867,No,Female,By_16:00,0.143404182279482,0.121356311021373,977.537233149633,8.37100973119959,39.6090020658448,3.1260000000000003,6874.0,70.2473422978073,429.06523899525496,5883.00465830918,53500.482643624004,Yes,252493.605280332,20.7138900015245,80.36767872695751,29.9009003210813,20996.44070246,70.0,45_and_up,0.0,667.5591398872181,6.0,Motorcycle_or_truck,Industry_or_other,462.303365976604,0.0,No
Khakis,6.0,126.20651773457199,,Environment,42.0688392448575,No,6.86678106701951,Yes,Male,By_16:00,0.320809011580423,0.6383677069097761,814.993820851669,2.8541786014102404,85.7727521331981,12.325,3675.0,69.33524697087711,13.9710494549945,96.6099095801841,1352.70395794889,Yes,47.15268222237761,3.73778670539057,851.05120107914,28.287509689107498,1821.85607465452,90.0,Below_30,0.0,15.8320296468491,13.0,Motorcycle_or_truck,Services_or_Retail,5.14281406130426,1.0,Yes
Purples,10.0,657.633947636235,84225.27264865639,Social,219.211315878745,Yes,384.219547750194,Yes,Female,By_16:00,0.158265464007854,0.332249769940972,630.49202458933,9.899284313432869,89.9902183562517,0.259,9741.0,98.1725399382412,369.115439034517,4580.4263555709795,46320.953405109,No,147624.66087336402,19.2123772353792,182.873080170058,96.67338884901258,48282.812325169696,70.0,30-45,3.0,593.669023179874,11.0,Public_or_other,Industry_or_other,446.08634654757896,3.0,No
Khakis,3.0,172.720103210876,50067.201623242,Social,57.5733677369586,Yes,869.624334848522,No,Male,After_16:00,0.963366642827168,0.44161688257008797,255.568816326559,8.98696454940364,10.6038530590013,10.324000000000002,5676.0,54.204123537056105,694.210103596561,10084.6635556783,92499.3663734485,No,,26.347867154602103,624.43253885917,1.3671720400452598,3382.26604031202,70.0,Below_30,6.0,1193.9024917934698,9.0,Motorcycle_or_truck,Public_Sector,964.301930143425,0.0,No
Khakis,5.0,202.33833994741298,10991.042523710501,Education,67.4461133158044,No,162.96035432385798,Yes,Male,By_16:00,0.839220987632871,0.808342903153971,1.3945184182375698,8.24907088419423,17.3692814540118,12.575,3425.0,94.2584303673357,174.49110012967097,1978.58574349792,,Maybe,26556.0770813572,13.209507944267699,596.379541789495,73.016453278251,4626.4243147241295,100.0,Below_30,4.0,238.86797973354498,16.0,Public_or_other,Student_or_Unemployed,131.05990836891002,1.0,Yes
Greys,9.0,77.8677954135401,13009.271582745501,Military,25.955931804513398,Yes,501.20610890506896,No,Male,After_16:00,0.439941909862682,0.860957623226568,472.849539713934,8.55238894699141,30.714996950700897,7.614,4386.0,4.04438790865242,523.169959407223,6058.401007865129,62046.267668769804,No,,22.8729088532093,24.3789826595226,17.894050432369102,709.666327645062,30.0,30-45,3.0,774.716336635394,7.0,Public_or_other,Public_Sector,507.485524556774,2.0,Yes
Khakis,10.0,,1763.6129502207,Healthcare,116.306115434985,No,15.163544441535098,Yes,Male,After_16:00,0.5639418486971409,0.929799063829705,209.70855839550498,4.32288334937766,88.9960398199037,11.85,4150.0,30.616783886216602,17.9018843919039,187.439213199158,2083.6607088276396,Maybe,229.933080030409,4.2310618515809795,837.053969773901,10.470018349587901,13653.418603010901,80.0,45_and_up,3.0,26.1873917440242,10.0,Public_or_other,Public_Sector,17.118682694314497,1.0,Yes
Khakis,1.0,190.46393180659302,44764.792152991795,Social,,No,705.0908546576931,No,Male,After_16:00,0.498366649029776,0.6733677012380209,722.517186542973,1.27429743763059,63.5715632466599,8.051,7949.0,38.791000819765,528.900903300382,8108.7103531777,70180.8402495247,No,497153.113321916,22.997845623022698,281.42451221650396,17.0066406251863,4104.2112349607105,70.0,Below_30,3.0,891.785625747272,11.0,Foot_or_bicycle,Public_Sector,690.5314546223179,0.0,No
Browns,5.0,494.228368014358,50749.38452549349,Healthcare,164.742789338119,No,308.05223542339803,Yes,Male,After_16:00,0.995999375358224,0.47535790037363795,715.4846391640599,0.0734249711968005,42.0628308784217,4.959,5041.0,1.12596233375371,401.56121728841697,3883.64478881081,46866.7508496455,No,94896.1797493526,20.0389924219861,232.503925783263,53.697440191172106,27314.929428242,80.0,Below_30,5.0,598.840003110053,8.0,Foot_or_bicycle,Services_or_Retail,413.259368016275,1.0,No
Reds,9.0,174.049307492544,31960.1084219007,Foreign_Affairs,58.016435830847904,No,550.880245644238,No,Male,After_16:00,0.156279740389436,0.452906509395689,561.356260441244,0.19993737339973397,1.3509221142157901,4.114,7886.0,6.79934625513852,432.771367882489,6374.34519220736,56234.0553475301,Yes,303469.045041056,20.8031576421102,90.3570926345558,22.6897470653057,3433.9232623457397,40.0,30-45,2.0,710.829684810379,8.0,Car,Hightech,532.49485830343,1.0,No
Turquoises,8.0,104.20808090153099,9614.525396732919,Financial,34.7360269671769,No,276.788286864758,Yes,Female,By_16:00,0.30661857151426397,0.180518748704344,989.5039412658659,5.962296721991151,9.93376499973238,7.352,8648.0,58.5142835974693,117.20390269779101,3002.2906740431604,17367.5584249963,No,76611.7557455273,10.8260751289556,569.125005298582,37.674585171043894,1251.32759643162,60.0,45_and_up,2.0,204.593761385621,10.0,Foot_or_bicycle,Services_or_Retail,142.862840542266,0.0,No
